e1bdf000-e1be0000 r--p 00002000 fd:00 1803                               /system/lib/libwebviewchromium_plat_support.so
e1be0000-e1be1000 rw-p 00002000 fd:00 1803                               /system/lib/libwebviewchromium_plat_support.so
e1be7000-e1bf7000 rw-p 00000000 00:00 0 
e1bf7000-e1c17000 r--s 00000000 00:11 24623                              /dev/__properties__/u:object_r:surfaceflinger_prop:s0
e1c17000-e1c37000 r--s 00000000 00:11 14212                              /dev/__properties__/u:object_r:build_odm_prop:s0
e1c37000-e1c38000 r--p 00000000 fd:00 1784                               /system/lib/libstdc++.so
e1c38000-e1c3a000 r-xp 00000000 fd:00 1784                               /system/lib/libstdc++.so
e1c3a000-e1c3b000 r--p 00001000 fd:00 1784                               /system/lib/libstdc++.so
e1c4a000-e1c4f000 r--p 00000000 fd:00 1559                               /system/lib/libRS.so
e1c4f000-e1c55000 r-xp 00004000 fd:00 1559                               /system/lib/libRS.so
e1c55000-e1c56000 r--p 00009000 fd:00 1559                               /system/lib/libRS.so
e1c56000-e1c57000 rw-p 00009000 fd:00 1559                               /system/lib/libRS.so
e1c57000-e1c58000 rw-p 00000000 00:00 0                                  [anon:.bss]
e1c67000-e1c87000 rw-p 00000000 00:00 0                                  [anon:dalvik-CompilerMetadata]
e1c87000-e1c9d000 r--p 00000000 fd:00 1499                               /system/lib/android.hardware.renderscript@1.0.so
e1c9d000-e1cbc000 r-xp 00015000 fd:00 1499                               /system/lib/android.hardware.renderscript@1.0.so
e1cbc000-e1cbf000 r--p 00033000 fd:00 1499                               /system/lib/android.hardware.renderscript@1.0.so
e1cbf000-e1cc0000 rw-p 00035000 fd:00 1499                               /system/lib/android.hardware.renderscript@1.0.so
e1cc5000-e1cc7000 r--p 00000000 fd:00 1796                               /system/lib/libutilscallstack.so
e1cc7000-e1cc9000 r-xp 00001000 fd:00 1796                               /system/lib/libutilscallstack.so
e1cc9000-e1ccb000 r--p 00002000 fd:00 1796                               /system/lib/libutilscallstack.so
e1cd4000-e1d0f000 r--s 00000000 07:a8 14                                 /apex/com.android.tzdata/etc/icu/icu_tzdata.dat
e1d0f000-e1d10000 r--p 00000000 fd:00 1558                               /system/lib/libOpenSLES.so
e1d10000-e1d11000 r-xp 00000000 fd:00 1558                               /system/lib/libOpenSLES.so
e1d11000-e1d13000 r--p 00000000 fd:00 1558                               /system/lib/libOpenSLES.so
e1d17000-e1d27000 rw-p 00000000 00:00 0 
e1d27000-e1d47000 rw-p 00000000 00:00 0                                  [anon:dalvik-CompilerMetadata]
e1d47000-e1d67000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
e1d67000-e1d68000 r--p 00000000 fd:00 1557                               /system/lib/libOpenMAXAL.so
e1d68000-e1d69000 r-xp 00000000 fd:00 1557                               /system/lib/libOpenMAXAL.so
e1d69000-e1d6a000 r--p 00000000 fd:00 1557                               /system/lib/libOpenMAXAL.so
e1d71000-e1d91000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
e1d91000-e1d94000 r--p 00000000 fd:00 1682                               /system/lib/libjnigraphics.so
e1d94000-e1d96000 r-xp 00002000 fd:00 1682                               /system/lib/libjnigraphics.so
e1d96000-e1d97000 r--p 00003000 fd:00 1682                               /system/lib/libjnigraphics.so
e1da0000-e1de0000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
e1de0000-e1de9000 r--p 00000000 fd:00 1611                               /system/lib/libcamera2ndk.so
e1de9000-e1dfd000 r-xp 00008000 fd:00 1611                               /system/lib/libcamera2ndk.so
e1dfd000-e1dff000 r--p 0001b000 fd:00 1611                               /system/lib/libcamera2ndk.so
e1dff000-e1e00000 rw-p 0001c000 fd:00 1611                               /system/lib/libcamera2ndk.so
e1e02000-e1e22000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
e1e22000-e1e24000 r--p 00000000 fd:00 1572                               /system/lib/libamidi.so
e1e24000-e1e28000 r-xp 00001000 fd:00 1572                               /system/lib/libamidi.so
e1e28000-e1e29000 r--p 00004000 fd:00 1572                               /system/lib/libamidi.so
e1e29000-e1e2a000 rw-p 00004000 fd:00 1572                               /system/lib/libamidi.so
e1e2f000-e1e4f000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
e1e4f000-e1e62000 r--p 00000000 fd:00 1567                               /system/lib/libaaudio_internal.so
e1e62000-e1e77000 r-xp 00012000 fd:00 1567                               /system/lib/libaaudio_internal.so
e1e77000-e1e7a000 r--p 00026000 fd:00 1567                               /system/lib/libaaudio_internal.so
e1e7a000-e1e7b000 rw-p 00028000 fd:00 1567                               /system/lib/libaaudio_internal.so
e1e84000-e1e86000 r--p 00000000 fd:00 1566                               /system/lib/libaaudio.so
e1e86000-e1e88000 r-xp 00001000 fd:00 1566                               /system/lib/libaaudio.so
e1e88000-e1e89000 r--p 00002000 fd:00 1566                               /system/lib/libaaudio.so
e1e8e000-e1e9e000 rw-p 00000000 00:00 0 
e1e9e000-e1ebe000 r--s 00000000 00:11 14304                              /dev/__properties__/u:object_r:hw_timeout_multiplier_prop:s0
e1ebe000-e1ede000 r--s 00000000 00:11 14258                              /dev/__properties__/u:object_r:default_prop:s0
e1ede000-e1ee2000 r--p 00000000 fd:00 1399                               /system/lib/aaudio-aidl-cpp.so
e1ee2000-e1ee7000 r-xp 00003000 fd:00 1399                               /system/lib/aaudio-aidl-cpp.so
e1ee7000-e1ee9000 r--p 00007000 fd:00 1399                               /system/lib/aaudio-aidl-cpp.so
e1ee9000-e1eea000 rw-p 00008000 fd:00 1399                               /system/lib/aaudio-aidl-cpp.so
e1ef4000-e1f14000 r--s 00000000 00:11 14286                              /dev/__properties__/u:object_r:exported_default_prop:s0
e1f14000-e1f1c000 r--p 00000000 fd:00 1491                               /system/lib/android.hardware.power@1.1.so
e1f1c000-e1f22000 r-xp 00007000 fd:00 1491                               /system/lib/android.hardware.power@1.1.so
e1f22000-e1f24000 r--p 0000c000 fd:00 1491                               /system/lib/android.hardware.power@1.1.so
e1f24000-e1f25000 rw-p 0000d000 fd:00 1491                               /system/lib/android.hardware.power@1.1.so
e1f30000-e1f50000 r--s 00000000 00:11 24605                              /dev/__properties__/u:object_r:radio_prop:s0
e1f50000-e1f55000 r--p 00000000 fd:00 1487                               /system/lib/android.hardware.power-V2-cpp.so
e1f55000-e1f59000 r-xp 00004000 fd:00 1487                               /system/lib/android.hardware.power-V2-cpp.so
e1f59000-e1f5b000 r--p 00007000 fd:00 1487                               /system/lib/android.hardware.power-V2-cpp.so
e1f5b000-e1f5c000 rw-p 00008000 fd:00 1487                               /system/lib/android.hardware.power-V2-cpp.so
e1f64000-e1f84000 r--s 00000000 00:11 14205                              /dev/__properties__/u:object_r:bootloader_prop:s0
e1f84000-e1f90000 r--p 00000000 fd:00 1738                               /system/lib/libpowermanager.so
e1f90000-e1f9e000 r-xp 0000b000 fd:00 1738                               /system/lib/libpowermanager.so
e1f9e000-e1fa2000 r--p 00018000 fd:00 1738                               /system/lib/libpowermanager.so
e1fa2000-e1fa3000 rw-p 0001b000 fd:00 1738                               /system/lib/libpowermanager.so
e1fa9000-e1fc9000 r--s 00000000 00:11 24616                              /dev/__properties__/u:object_r:soc_prop:s0
e1fc9000-e1fcc000 r--p 00000000 fd:00 1568                               /system/lib/libactivitymanager_aidl.so
e1fcc000-e1fcf000 r-xp 00002000 fd:00 1568                               /system/lib/libactivitymanager_aidl.so
e1fcf000-e1fd1000 r--p 00004000 fd:00 1568                               /system/lib/libactivitymanager_aidl.so
e1fd1000-e1fd2000 rw-p 00005000 fd:00 1568                               /system/lib/libactivitymanager_aidl.so
e1fdc000-e1fec000 rw-p 00000000 00:00 0 
e1fec000-e200c000 r--s 00000000 00:11 14214                              /dev/__properties__/u:object_r:build_vendor_prop:s0
e200c000-e203c000 r--p 00000000 fd:00 1805                               /system/lib/libxml2.so
e203c000-e20e0000 r-xp 0002f000 fd:00 1805                               /system/lib/libxml2.so
e20e0000-e20e2000 r--p 000d2000 fd:00 1805                               /system/lib/libxml2.so
e20e2000-e20e4000 rw-p 000d3000 fd:00 1805                               /system/lib/libxml2.so
e2102000-e2122000 r--s 00000000 00:11 14201                              /dev/__properties__/u:object_r:boot_status_prop:s0
e2122000-e2129000 r--p 00000000 fd:00 1490                               /system/lib/android.hardware.power@1.0.so
e2129000-e2130000 r-xp 00006000 fd:00 1490                               /system/lib/android.hardware.power@1.0.so
e2130000-e2131000 r--p 0000c000 fd:00 1490                               /system/lib/android.hardware.power@1.0.so
e2131000-e2132000 rw-p 0000c000 fd:00 1490                               /system/lib/android.hardware.power@1.0.so
e2148000-e2156000 r--p 00000000 fd:00 1573                               /system/lib/libandroid.so
e2156000-e2164000 r-xp 0000d000 fd:00 1573                               /system/lib/libandroid.so
e2164000-e2166000 r--p 0001a000 fd:00 1573                               /system/lib/libandroid.so
e2166000-e2167000 rw-p 0001b000 fd:00 1573                               /system/lib/libandroid.so
e2181000-e218a000 r--p 00000000 07:d0 97                                 /apex/com.android.art/lib/libperfetto_hprof.so
e218a000-e21f7000 r-xp 00008000 07:d0 97                                 /apex/com.android.art/lib/libperfetto_hprof.so
e21f7000-e21f9000 r--p 00074000 07:d0 97                                 /apex/com.android.art/lib/libperfetto_hprof.so
e21f9000-e21fb000 rw-p 00075000 07:d0 97                                 /apex/com.android.art/lib/libperfetto_hprof.so
e2206000-e2226000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
e2226000-e222a000 r--p 00000000 07:d0 70                                 /apex/com.android.art/lib/libadbconnection.so
e222a000-e2231000 r-xp 00003000 07:d0 70                                 /apex/com.android.art/lib/libadbconnection.so
e2231000-e2232000 r--p 00009000 07:d0 70                                 /apex/com.android.art/lib/libadbconnection.so
e2232000-e2233000 rw-p 00009000 07:d0 70                                 /apex/com.android.art/lib/libadbconnection.so
e224f000-e2255000 r--p 00000000 07:48 20                                 /apex/com.android.adbd/lib/libadbconnection_client.so
e2255000-e226f000 r-xp 00005000 07:48 20                                 /apex/com.android.adbd/lib/libadbconnection_client.so
e226f000-e2271000 r--p 0001e000 07:48 20                                 /apex/com.android.adbd/lib/libadbconnection_client.so
e2271000-e2272000 rw-p 0001f000 07:48 20                                 /apex/com.android.adbd/lib/libadbconnection_client.so
e2272000-e2273000 rw-p 00000000 00:00 0                                  [anon:.bss]
e228d000-e22ad000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
e22ad000-e22e8000 r--s 00000000 07:a8 14                                 /apex/com.android.tzdata/etc/icu/icu_tzdata.dat
e22e8000-e2448000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
e2448000-e251a000 r--p 00000000 07:c8 24                                 /apex/com.android.wifi/javalib/framework-wifi.jar
e251a000-e2580000 r--p 00000000 07:58 20                                 /apex/com.android.tethering/javalib/framework-connectivity.jar
e2580000-e26c0000 rw-p 00000000 00:00 0                                  [anon:scudo:primary]
e26cc000-e26dc000 rw-p 00000000 00:00 0 
e26dc000-e26fc000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
e26fc000-e2776000 r--p 00000000 07:78 27                                 /apex/com.android.media/javalib/updatable-media.jar
e2776000-e280f000 r--p 00000000 07:40 19                                 /apex/com.android.ipsec/javalib/android.net.ipsec.ike.jar
e280f000-e2880000 r--p 00000000 07:b0 21                                 /apex/com.android.conscrypt/javalib/conscrypt.jar
e2880000-e29c0000 rw-p 00000000 00:00 0                                  [anon:scudo:primary]
e29d2000-e2b62000 rw-p 00000000 00:00 0                                  [anon:dalvik-indirect ref table]
e2b62000-e2c62000 rw-p 00000000 00:00 0                                  [anon:dalvik-non-moving-space inter region ref bitmap]
e2c62000-e3c62000 rw-p 00000000 00:00 0                                  [anon:dalvik-region-space inter region ref bitmap]
e3c62000-e3e62000 rw-p 00000000 00:00 0                                  [anon:dalvik-rb copying gc mark stack]
e3e62000-e4662000 rw-p 00000000 00:00 0                                  [anon:dalvik-concurrent copying gc mark stack]
e4662000-e4862000 rw-p 00000000 00:00 0                                  [anon:dalvik-rb copying gc mark stack]
e4862000-e5062000 rw-p 00000000 00:00 0                                  [anon:dalvik-concurrent copying gc mark stack]
e5062000-e5863000 rw-p 00000000 00:00 0                                  [anon:dalvik-live stack]
e5863000-e6064000 rw-p 00000000 00:00 0                                  [anon:dalvik-allocation stack]
e6064000-e6465000 rw-p 00000000 00:00 0                                  [anon:dalvik-card table]
e6465000-e7465000 rw-p 00000000 00:00 0                                  [anon:dalvik-region space live bitmap]
e7465000-e7565000 rw-p 00000000 00:00 0                                  [anon:dalvik-allocspace zygote / non moving space mark-bitmap 0]
e7565000-e7665000 rw-p 00000000 00:00 0                                  [anon:dalvik-allocspace zygote / non moving space live-bitmap 0]
e7665000-e7908000 r--p 00004000 07:68 18                                 /apex/com.android.i18n/javalib/core-icu4j.jar
e7908000-e7990000 r--p 00000000 fd:00 1236                               /system/framework/ims-common.jar
e7990000-e7a59000 r--p 00000000 fd:00 1396                               /system/framework/voip-common.jar
e7a59000-e7dc0000 r--p 00000000 fd:00 1391                               /system/framework/telephony-common.jar
e7dc0000-e7e80000 rw-p 00000000 00:00 0                                  [anon:scudo:primary]
e7e8c000-e7e9c000 rw-p 00000000 00:00 0 
e7e9c000-e7ebc000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
e7ebc000-e84e2000 r--p 01b2f000 fd:00 1234                               /system/framework/framework.jar
e84e2000-e8d50000 r--p 012c2000 fd:00 1234                               /system/framework/framework.jar
e8d50000-e9688000 r--p 0098b000 fd:00 1234                               /system/framework/framework.jar
e9688000-ea010000 r--p 00004000 fd:00 1234                               /system/framework/framework.jar
ea010000-ea137000 r--p 00000000 07:d0 32                                 /apex/com.android.art/javalib/apache-xml.jar
ea137000-ea29f000 r--p 00000000 07:d0 65                                 /apex/com.android.art/javalib/bouncycastle.jar
ea29f000-ea326000 r--p 00000000 07:d0 66                                 /apex/com.android.art/javalib/core-libart.jar
ea326000-ea800000 r--p 00000000 07:d0 67                                 /apex/com.android.art/javalib/core-oj.jar
ea800000-ea840000 rw-p 00000000 00:00 0                                  [anon:scudo:primary]
ea840000-ea860000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ea860000-ea862000 r--p 00000000 fd:00 1791                               /system/lib/libtombstoned_client.so
ea862000-ea866000 r-xp 00001000 fd:00 1791                               /system/lib/libtombstoned_client.so
ea866000-ea867000 r--p 00004000 fd:00 1791                               /system/lib/libtombstoned_client.so
ea874000-ea8b4000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ea8b4000-ea8b6000 r--p 00000000 fd:00 1580                               /system/lib/libartpalette-system.so
ea8b6000-ea8ba000 r-xp 00001000 fd:00 1580                               /system/lib/libartpalette-system.so
ea8ba000-ea8bb000 r--p 00004000 fd:00 1580                               /system/lib/libartpalette-system.so
ea8bb000-ea8bc000 rw-p 00004000 fd:00 1580                               /system/lib/libartpalette-system.so
ea8c0000-ea940000 rw-p 00000000 00:00 0                                  [anon:scudo:primary]
ea940000-ea946000 r--p 00000000 07:d0 78                                 /apex/com.android.art/lib/libbacktrace.so
ea946000-ea959000 r-xp 00005000 07:d0 78                                 /apex/com.android.art/lib/libbacktrace.so
ea959000-ea95b000 r--p 00017000 07:d0 78                                 /apex/com.android.art/lib/libbacktrace.so
ea95b000-ea95c000 rw-p 00018000 07:d0 78                                 /apex/com.android.art/lib/libbacktrace.so
ea977000-ea997000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ea997000-ea99a000 r--p 00000000 07:d0 88                                 /apex/com.android.art/lib/liblz4.so
ea99a000-ea9b0000 r-xp 00002000 07:d0 88                                 /apex/com.android.art/lib/liblz4.so
ea9b0000-ea9b2000 r--p 00017000 07:d0 88                                 /apex/com.android.art/lib/liblz4.so
ea9b9000-ea9c9000 rw-p 00000000 00:00 0 
ea9c9000-ea9e8000 r--p 00000000 07:d0 100                                /apex/com.android.art/lib/libunwindstack.so
ea9e8000-eaa29000 r-xp 0001e000 07:d0 100                                /apex/com.android.art/lib/libunwindstack.so
eaa29000-eaa2c000 r--p 0005e000 07:d0 100                                /apex/com.android.art/lib/libunwindstack.so
eaa2c000-eaa2d000 rw-p 00060000 07:d0 100                                /apex/com.android.art/lib/libunwindstack.so
eaa2d000-eaa2e000 rw-p 00000000 00:00 0                                  [anon:.bss]
eaa3a000-eaa4a000 rw-p 00000000 00:00 0 
eaa4a000-eaa5e000 r--p 00000000 07:d0 76                                 /apex/com.android.art/lib/libartbase.so
eaa5e000-eaa75000 r-xp 00013000 07:d0 76                                 /apex/com.android.art/lib/libartbase.so
eaa75000-eaa77000 r--p 00029000 07:d0 76                                 /apex/com.android.art/lib/libartbase.so
eaa77000-eaa78000 rw-p 0002a000 07:d0 76                                 /apex/com.android.art/lib/libartbase.so
eaa83000-eab6a000 r--p 00000000 07:d0 75                                 /apex/com.android.art/lib/libart.so
eab6a000-eabf9000 rwxp 000e6000 07:d0 75                                 /apex/com.android.art/lib/libart.so
eabf9000-eac96000 r-xp 00175000 07:d0 75                                 /apex/com.android.art/lib/libart.so
eac96000-eac97000 rwxp 00212000 07:d0 75                                 /apex/com.android.art/lib/libart.so
eac97000-eaecf000 r-xp 00213000 07:d0 75                                 /apex/com.android.art/lib/libart.so
eaecf000-eaed0000 rwxp 0044b000 07:d0 75                                 /apex/com.android.art/lib/libart.so
eaed0000-eafef000 r-xp 0044c000 07:d0 75                                 /apex/com.android.art/lib/libart.so
eafef000-eaff9000 r--p 0056a000 07:d0 75                                 /apex/com.android.art/lib/libart.so
eaff9000-eaffb000 rw-p 00573000 07:d0 75                                 /apex/com.android.art/lib/libart.so
eaffb000-eaffe000 rw-p 00000000 00:00 0                                  [anon:.bss]
eb011000-eb01a000 r--p 00000000 07:d0 98                                 /apex/com.android.art/lib/libprofile.so
eb01a000-eb02a000 r-xp 00008000 07:d0 98                                 /apex/com.android.art/lib/libprofile.so
eb02a000-eb02c000 r--p 00017000 07:d0 98                                 /apex/com.android.art/lib/libprofile.so
eb02c000-eb02d000 rw-p 00018000 07:d0 98                                 /apex/com.android.art/lib/libprofile.so
eb034000-eb074000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
eb074000-eb075000 r--p 00000000 07:70 25                                 /apex/com.android.os.statsd/lib/libstatssocket.so
eb075000-eb077000 r-xp 00000000 07:70 25                                 /apex/com.android.os.statsd/lib/libstatssocket.so
eb077000-eb079000 r--p 00001000 07:70 25                                 /apex/com.android.os.statsd/lib/libstatssocket.so
eb079000-eb07a000 rw-p 00002000 07:70 25                                 /apex/com.android.os.statsd/lib/libstatssocket.so
eb07f000-eb09f000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
eb09f000-eb0a1000 r--p 00000000 fd:00 1540                               /system/lib/heapprofd_client_api.so
eb0a1000-eb0a8000 r-xp 00001000 fd:00 1540                               /system/lib/heapprofd_client_api.so
eb0a8000-eb0a9000 r--p 00007000 fd:00 1540                               /system/lib/heapprofd_client_api.so
eb0a9000-eb0aa000 rw-p 00007000 fd:00 1540                               /system/lib/heapprofd_client_api.so
eb0aa000-eb0b2000 rw-p 00000000 00:00 0                                  [anon:.bss]
eb0c9000-eb0dc000 r--p 00000000 07:d0 82                                 /apex/com.android.art/lib/libdexfile.so
eb0dc000-eb0dd000 rwxp 00012000 07:d0 82                                 /apex/com.android.art/lib/libdexfile.so
eb0dd000-eb0fa000 r-xp 00013000 07:d0 82                                 /apex/com.android.art/lib/libdexfile.so
eb0fa000-eb0fc000 r--p 0002f000 07:d0 82                                 /apex/com.android.art/lib/libdexfile.so
eb10a000-eb10e000 r--p 00000000 07:d0 89                                 /apex/com.android.art/lib/liblzma.so
eb10e000-eb126000 r-xp 00003000 07:d0 89                                 /apex/com.android.art/lib/liblzma.so
eb126000-eb127000 r--p 0001a000 07:d0 89                                 /apex/com.android.art/lib/liblzma.so
eb127000-eb128000 rw-p 0001a000 07:d0 89                                 /apex/com.android.art/lib/liblzma.so
eb128000-eb12e000 rw-p 00000000 00:00 0                                  [anon:.bss]
eb147000-eb14d000 r--p 00000000 07:d0 101                                /apex/com.android.art/lib/libziparchive.so
eb14d000-eb155000 r-xp 00005000 07:d0 101                                /apex/com.android.art/lib/libziparchive.so
eb155000-eb157000 r--p 0000c000 07:d0 101                                /apex/com.android.art/lib/libziparchive.so
eb157000-eb167000 rw-p 00000000 00:00 0 
eb167000-eb1a7000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
eb1a7000-eb1a8000 r--p 00000000 07:d0 77                                 /apex/com.android.art/lib/libartpalette.so
eb1a8000-eb1aa000 r-xp 00000000 07:d0 77                                 /apex/com.android.art/lib/libartpalette.so
eb1aa000-eb1ab000 r--p 00001000 07:d0 77                                 /apex/com.android.art/lib/libartpalette.so
eb1ab000-eb1ac000 rw-p 00001000 07:d0 77                                 /apex/com.android.art/lib/libartpalette.so
eb1b0000-eb1c0000 rw-p 00000000 00:00 0 
eb1c0000-eb1c2000 r--p 00000000 07:d0 91                                 /apex/com.android.art/lib/libnativehelper.so
eb1c2000-eb1c4000 r-xp 00001000 07:d0 91                                 /apex/com.android.art/lib/libnativehelper.so
eb1c4000-eb1c6000 r--p 00002000 07:d0 91                                 /apex/com.android.art/lib/libnativehelper.so
eb1c6000-eb1c7000 rw-p 00003000 07:d0 91                                 /apex/com.android.art/lib/libnativehelper.so
eb1d0000-eb1e0000 rw-p 00000000 00:00 0 
eb1e0000-eb200000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
eb200000-eb4c0000 rw-p 00000000 00:00 0                                  [anon:scudo:primary]
eb4c5000-eb4d5000 rw-p 00000000 00:00 0 
eb4d5000-eb4df000 r--p 00000000 fd:00 1474                               /system/lib/android.hardware.graphics.mapper@4.0.so
eb4df000-eb4ea000 r-xp 00009000 fd:00 1474                               /system/lib/android.hardware.graphics.mapper@4.0.so
eb4ea000-eb4eb000 r--p 00013000 fd:00 1474                               /system/lib/android.hardware.graphics.mapper@4.0.so
eb4eb000-eb4ec000 rw-p 00013000 fd:00 1474                               /system/lib/android.hardware.graphics.mapper@4.0.so
eb4f4000-eb504000 rw-p 00000000 00:00 0 
eb504000-eb51f000 r--p 00000000 fd:00 1792                               /system/lib/libui.so
eb51f000-eb539000 r-xp 0001a000 fd:00 1792                               /system/lib/libui.so
eb539000-eb53b000 r--p 00033000 fd:00 1792                               /system/lib/libui.so
eb53b000-eb53c000 rw-p 00034000 fd:00 1792                               /system/lib/libui.so
eb53c000-eb53e000 rw-p 00000000 00:00 0                                  [anon:.bss]
eb547000-eb557000 rw-p 00000000 00:00 0 
eb557000-eb563000 r--p 00000000 fd:00 1555                               /system/lib/libGLESv2.so
eb563000-eb568000 r-xp 0000b000 fd:00 1555                               /system/lib/libGLESv2.so
eb568000-eb569000 r--p 0000f000 fd:00 1555                               /system/lib/libGLESv2.so
eb56a000-eb5aa000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
eb5aa000-eb5b4000 r--p 00000000 fd:00 1446                               /system/lib/android.hardware.configstore@1.0.so
eb5b4000-eb5bd000 r-xp 00009000 fd:00 1446                               /system/lib/android.hardware.configstore@1.0.so
eb5bd000-eb5bf000 r--p 00011000 fd:00 1446                               /system/lib/android.hardware.configstore@1.0.so
eb5bf000-eb5c0000 rw-p 00012000 fd:00 1446                               /system/lib/android.hardware.configstore@1.0.so
eb5ca000-eb5da000 rw-p 00000000 00:00 0 
eb5da000-eb5db000 r--p 00000000 fd:00 1528                               /system/lib/av-types-aidl-cpp.so
eb5db000-eb5dd000 r-xp 00000000 fd:00 1528                               /system/lib/av-types-aidl-cpp.so
eb5dd000-eb5de000 r--p 00001000 fd:00 1528                               /system/lib/av-types-aidl-cpp.so
eb5df000-eb5ef000 rw-p 00000000 00:00 0 
eb5ef000-eb60f000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
eb60f000-eb616000 r--p 00000000 fd:00 1513                               /system/lib/android.hidl.allocator@1.0.so
eb616000-eb61c000 r-xp 00006000 fd:00 1513                               /system/lib/android.hidl.allocator@1.0.so
eb61c000-eb61e000 r--p 0000b000 fd:00 1513                               /system/lib/android.hidl.allocator@1.0.so
eb61e000-eb61f000 rw-p 0000c000 fd:00 1513                               /system/lib/android.hidl.allocator@1.0.so
eb622000-eb632000 rw-p 00000000 00:00 0 
eb632000-eb652000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
eb652000-eb653000 r--p 00000000 fd:00 1680                               /system/lib/libion.so
eb653000-eb655000 r-xp 00000000 fd:00 1680                               /system/lib/libion.so
eb655000-eb656000 r--p 00001000 fd:00 1680                               /system/lib/libion.so
eb656000-eb657000 rw-p 00001000 fd:00 1680                               /system/lib/libion.so
eb661000-eb681000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
eb681000-eb6b0000 r--p 00000000 fd:00 1583                               /system/lib/libaudioclient.so
eb6b0000-eb6ee000 r-xp 0002e000 fd:00 1583                               /system/lib/libaudioclient.so
eb6ee000-eb6f4000 r--p 0006b000 fd:00 1583                               /system/lib/libaudioclient.so
eb6f4000-eb6f5000 rw-p 00070000 fd:00 1583                               /system/lib/libaudioclient.so
eb703000-eb713000 rw-p 00000000 00:00 0 
eb713000-eb733000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
eb733000-eb752000 r--p 00000000 fd:00 1730                               /system/lib/libpcre2.so
eb752000-eb777000 r-xp 0001e000 fd:00 1730                               /system/lib/libpcre2.so
eb777000-eb778000 r--p 00042000 fd:00 1730                               /system/lib/libpcre2.so
eb778000-eb779000 rw-p 00042000 fd:00 1730                               /system/lib/libpcre2.so
eb779000-eb797000 r--s 00000000 fd:00 2530                               /system/usr/hyphen-data/hyph-de-ch-1901.hyb
eb797000-eb79a000 r--p 00000000 fd:00 1644                               /system/lib/libexpat.so
eb79a000-eb7ad000 r-xp 00002000 fd:00 1644                               /system/lib/libexpat.so
eb7ad000-eb7b0000 r--p 00014000 fd:00 1644                               /system/lib/libexpat.so
eb7b2000-eb7c2000 rw-p 00000000 00:00 0 
eb7c2000-eb7d6000 r--p 00000000 fd:00 1779                               /system/lib/libstagefright_omx.so
eb7d6000-eb7d7000 ---p 00000000 00:00 0 
eb7d7000-eb7f7000 r-xp 00014000 fd:00 1779                               /system/lib/libstagefright_omx.so
eb7f7000-eb7fb000 r--p 00033000 fd:00 1779                               /system/lib/libstagefright_omx.so
eb7fb000-eb7fc000 rw-p 00036000 fd:00 1779                               /system/lib/libstagefright_omx.so
eb808000-eb80c000 r--p 00000000 fd:00 1579                               /system/lib/libappfuse.so
eb80c000-eb811000 r-xp 00003000 fd:00 1579                               /system/lib/libappfuse.so
eb811000-eb812000 r--p 00007000 fd:00 1579                               /system/lib/libappfuse.so
eb812000-eb813000 rw-p 00007000 fd:00 1579                               /system/lib/libappfuse.so
eb821000-eb841000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
eb841000-eb846000 r--p 00000000 fd:00 1653                               /system/lib/libgraphicsenv.so
eb846000-eb84a000 r-xp 00004000 fd:00 1653                               /system/lib/libgraphicsenv.so
eb84a000-eb84c000 r--p 00007000 fd:00 1653                               /system/lib/libgraphicsenv.so
eb84c000-eb84d000 rw-p 00008000 fd:00 1653                               /system/lib/libgraphicsenv.so
eb850000-eb860000 rw-p 00000000 00:00 0 
eb860000-eb880000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
eb880000-eb88d000 r--p 00000000 fd:00 1708                               /system/lib/libmediautils.so
eb88d000-eb8a5000 r-xp 0000c000 fd:00 1708                               /system/lib/libmediautils.so
